date,close,gain,loss,avg_gain,avg_loss,rsi
444,13031.82,609.51,0,410.14,390.29,51.24
445,13667.21,635.39,0,426.23,362.41,54.05
446,15540.8,1873.59,0,529.61,336.52,61.15
447,17271.02,1730.21,0,615.37,312.49,66.32
448,15952.93,0,1318.09,571.41,384.32,59.79
449,17502.72,1549.79,0,641.3,356.86,64.25
450,19245.52,1742.8,0,719.98,331.37,68.48
451,17070.3,0,2175.22,668.55,463.08,59.08
452,17428.7,358.4,0,646.4,430.0,60.05
453,18811.87,1383.17,0,699.02,399.29,63.65
454,17981.02,0,830.85,649.09,430.11,60.15
455,15763.41,0,2217.61,602.73,557.79,51.94
456,16001.46,238.05,0,576.68,517.95,52.68
457,14596.11,0,1405.36,535.49,581.33,47.95
458,14766.52,170.41,0,509.41,539.81,48.55
459,14381.52,0,385.0,473.03,528.75,47.22
460,16186.94,1805.42,0,568.2,490.98,53.64
461,18203.68,2016.74,0,671.66,455.91,59.57
462,18164.41,0,39.27,623.69,426.15,59.41
463,17510.91,0,653.5,579.14,442.39,56.69
464,18658.35,1147.44,0,619.73,410.79,60.14
465,18797.06,138.71,0,585.37,381.45,60.55
466,18474.03,0,323.03,543.56,377.28,59.03
467,17869.41,0,604.61,504.73,393.52,56.19
468,17208.15,0,661.26,468.68,412.64,53.18
469,18133.07,924.91,0,501.27,383.17,56.68
470,18880.99,747.93,0,518.89,355.8,59.32
471,21077.28,2196.29,0,638.7,330.38,65.91
472,21904.09,826.8,0,652.14,306.78,68.01
473,22348.48,444.4,0,637.3,284.87,69.11
474,24384.15,2035.67,0,737.18,264.52,73.59
475,22639.99,0,1744.16,684.53,370.21,64.9
476,25434.79,2794.79,0,835.26,343.77,70.84
477,26100.59,665.8,0,823.16,319.21,72.06
478,26544.42,443.83,0,796.06,296.41,72.87
479,27140.85,596.43,0,781.8,275.24,73.96
480,28730.61,1589.76,0,839.51,255.58,76.66
481,33068.85,4338.23,0,1089.42,237.32,82.11
482,45906.64,12837.8,0,1928.59,220.37,89.75
483,39476.0,0,6430.64,1790.84,663.96,72.95
484,35620.82,0,3855.18,1662.92,891.91,65.09
485,34869.05,0,751.77,1544.14,881.9,63.65
486,36946.28,2077.23,0,1582.22,818.9,65.89
487,36252.6,0,693.68,1469.2,809.96,64.46
488,33015.72,0,3236.88,1364.26,983.31,58.11
489,36447.34,3431.62,0,1511.93,913.07,62.35
490,36927.36,480.02,0,1438.22,847.86,62.91
491,40787.83,3860.47,0,1611.24,787.29,67.18
492,39947.28,0,840.55,1496.15,791.1,65.41
493,39398.07,0,549.21,1389.28,773.82,64.23
494,37891.74,0,1506.33,1290.05,826.14,60.96
495,35686.92,0,2204.82,1197.9,924.62,56.44
496,34342.21,0,1344.71,1112.34,954.63,53.82
497,29599.46,0,4742.75,1032.88,1225.21,45.74
498,31602.62,2003.16,0,1102.19,1137.69,49.21
499,31556.48,0,46.13,1023.46,1059.72,49.13
500,30932.5,0,623.99,950.36,1028.6,48.02
501,36090.99,5158.49,0,1250.94,955.13,56.7
502,36013.84,0,77.15,1161.59,892.42,56.55
503,31972.68,0,4041.16,1078.61,1117.33,49.12
504,33004.31,1031.64,0,1075.26,1037.52,50.89
505,27729.09,0,5275.22,998.45,1340.21,42.69
