date,close,gain,loss,avg_gain,avg_loss,rsi
278,0.28,0.01,0,0.01,0.01,56.85
279,0.26,0,0.02,0.01,0.01,50.74
280,0.27,0.01,0,0.01,0.01,53.12
281,0.26,0,0.01,0.01,0.01,49.53
282,0.27,0.01,0,0.01,0.01,51.82
283,0.29,0.03,0,0.01,0.01,57.49
284,0.27,0,0.02,0.01,0.01,51.88
285,0.3,0.03,0,0.01,0.01,58.1
286,0.29,0,0.01,0.01,0.01,55.25
287,0.31,0.02,0,0.01,0.01,59.03
288,0.31,0.0,0,0.01,0.01,59.6
289,0.32,0.01,0,0.01,0.01,61.14
290,0.34,0.02,0,0.01,0.01,64.07
291,0.32,0,0.02,0.01,0.01,58.53
292,0.33,0.01,0,0.01,0.01,60.45
293,0.34,0.01,0,0.01,0.01,62.07
294,0.34,0.0,0,0.01,0.01,62.13
295,0.31,0,0.03,0.01,0.01,53.7
296,0.3,0,0.01,0.01,0.01,52.01
297,0.33,0.03,0,0.01,0.01,58.17
298,0.34,0.01,0,0.01,0.01,59.47
299,0.31,0,0.02,0.01,0.01,52.81
300,0.3,0,0.01,0.01,0.01,50.73
301,0.3,0,0.01,0.01,0.01,49.03
302,0.27,0,0.03,0.01,0.01,42.97
303,0.27,0.0,0,0.01,0.01,43.03
304,0.26,0,0.01,0.01,0.01,40.0
305,0.24,0,0.02,0.01,0.01,36.56
306,0.24,0,0.0,0.0,0.01,36.08
307,0.25,0.01,0,0.0,0.01,39.08
308,0.26,0.01,0,0.01,0.01,43.26
309,0.25,0,0.01,0.01,0.01,41.73
310,0.27,0.02,0,0.01,0.01,47.62
311,0.27,0,0.0,0.01,0.01,46.72
312,0.27,0.0,0,0.01,0.01,46.99
313,0.27,0.0,0,0.01,0.01,48.59
314,0.27,0,0.01,0.0,0.01,46.61
315,0.29,0.02,0,0.01,0.01,54.42
316,0.33,0.04,0,0.01,0.0,63.93
317,0.35,0.02,0,0.01,0.0,68.37
318,0.35,0.0,0,0.01,0.0,68.54
319,0.34,0,0.01,0.01,0.0,63.13
320,0.34,0.0,0,0.01,0.0,64.06
321,0.33,0,0.01,0.01,0.0,60.28
322,0.33,0,0.01,0.01,0.01,57.53
323,0.35,0.02,0,0.01,0.0,63.37
324,0.35,0,0.0,0.01,0.0,61.56
325,0.33,0,0.01,0.01,0.01,57.32
326,0.33,0,0.0,0.01,0.01,55.59
327,0.33,0.0,0,0.01,0.0,56.11
328,0.33,0,0.01,0.01,0.0,53.85
329,0.32,0,0.01,0.01,0.0,51.93
330,0.31,0,0.01,0.0,0.01,48.68
331,0.32,0.01,0,0.01,0.0,52.2
332,0.36,0.04,0,0.01,0.0,62.39
333,0.34,0,0.02,0.01,0.01,55.68
334,0.34,0,0.0,0.01,0.01,55.52
335,0.34,0.01,0,0.01,0.0,57.3
336,0.34,0,0.0,0.01,0.0,55.84
337,0.35,0.01,0,0.01,0.0,58.06
338,0.31,0,0.04,0.01,0.01,45.28
339,0.31,0.0,0,0.01,0.01,46.66
340,0.32,0.01,0,0.01,0.01,49.47
341,0.33,0.01,0,0.01,0.01,52.14
342,0.34,0.01,0,0.01,0.01,56.11
343,0.36,0.02,0,0.01,0.0,61.31
344,0.38,0.02,0,0.01,0.0,65.5
345,0.38,0,0.01,0.01,0.0,63.39
346,0.36,0,0.01,0.01,0.01,58.24
347,0.37,0.01,0,0.01,0.0,59.92
348,0.37,0.0,0,0.01,0.0,60.82
349,0.39,0.02,0,0.01,0.0,65.42
350,0.44,0.04,0,0.01,0.0,72.76
351,0.41,0,0.02,0.01,0.01,64.53
352,0.44,0.03,0,0.01,0.0,69.09
353,0.43,0,0.01,0.01,0.01,65.86
354,0.44,0.01,0,0.01,0.0,67.35
355,0.43,0,0.01,0.01,0.01,64.61
356,0.41,0,0.02,0.01,0.01,59.28
357,0.45,0.04,0,0.01,0.01,66.04
358,0.51,0.06,0,0.01,0.01,73.8
359,0.52,0.01,0,0.01,0.0,74.69
360,0.5,0,0.02,0.01,0.01,68.73
361,0.54,0.03,0,0.01,0.01,72.54
362,0.51,0,0.03,0.01,0.01,64.95
363,0.48,0,0.02,0.01,0.01,59.53
364,0.49,0.01,0,0.01,0.01,60.8
365,0.49,0.0,0,0.01,0.01,61.47
366,0.5,0.01,0,0.01,0.01,62.7
367,0.49,0,0.02,0.01,0.01,58.81
368,0.52,0.03,0,0.01,0.01,63.17
369,0.5,0,0.01,0.01,0.01,59.67
370,0.57,0.07,0,0.01,0.01,68.37
371,0.59,0.02,0,0.02,0.01,70.36
372,0.55,0,0.03,0.01,0.01,62.77
373,0.55,0,0.0,0.01,0.01,62.13
374,0.52,0,0.03,0.01,0.01,56.05
375,0.49,0,0.03,0.01,0.01,51.2
376,0.52,0.03,0,0.01,0.01,56.11
377,0.43,0,0.1,0.01,0.02,42.34
378,0.34,0,0.08,0.01,0.02,34.39
379,0.37,0.03,0,0.01,0.02,38.67
380,0.34,0,0.03,0.01,0.02,36.19
381,0.32,0,0.02,0.01,0.02,34.34
382,0.29,0,0.03,0.01,0.02,31.8
383,0.26,0,0.03,0.01,0.02,29.74
384,0.29,0.03,0,0.01,0.02,34.05
385,0.29,0,0.0,0.01,0.02,33.91
386,0.32,0.03,0,0.01,0.02,39.4
387,0.33,0.01,0,0.01,0.02,41.32
388,0.32,0,0.01,0.01,0.02,39.8
389,0.32,0,0.0,0.01,0.02,39.5
390,0.3,0,0.02,0.01,0.02,37.32
391,0.28,0,0.02,0.01,0.02,35.06
392,0.28,0.0,0,0.01,0.01,35.46
393,0.26,0,0.02,0.01,0.02,33.01
394,0.22,0,0.03,0.01,0.02,29.57
395,0.22,0,0.01,0.01,0.02,29.06
396,0.22,0.0,0,0.01,0.01,30.27
397,0.24,0.01,0,0.01,0.01,33.61
398,0.22,0,0.02,0.01,0.01,31.28
399,0.22,0.0,0,0.01,0.01,31.67
400,0.22,0.0,0,0.01,0.01,32.74
401,0.21,0,0.01,0.01,0.01,30.88
402,0.21,0,0.0,0.01,0.01,30.59
403,0.2,0,0.0,0.0,0.01,30.37
404,0.21,0.0,0,0.0,0.01,30.98
405,0.23,0.02,0,0.01,0.01,38.43
406,0.26,0.03,0,0.01,0.01,47.3
407,0.29,0.03,0,0.01,0.01,53.44
408,0.33,0.04,0,0.01,0.01,61.01
409,0.29,0,0.04,0.01,0.01,52.21
410,0.3,0.01,0,0.01,0.01,54.0
411,0.31,0.0,0,0.01,0.01,54.71
412,0.31,0.0,0,0.01,0.01,55.18
413,0.32,0.01,0,0.01,0.01,56.54
414,0.3,0,0.01,0.01,0.01,53.1
415,0.27,0,0.03,0.01,0.01,47.31
416,0.29,0.02,0,0.01,0.01,51.51
417,0.3,0.0,0,0.01,0.01,52.24
418,0.3,0.01,0,0.01,0.01,53.47
419,0.3,0,0.01,0.01,0.01,51.51
420,0.31,0.01,0,0.01,0.01,54.03
421,0.33,0.02,0,0.01,0.01,59.28
422,0.36,0.03,0,0.01,0.01,64.01
423,0.43,0.07,0,0.01,0.01,72.82
424,0.39,0,0.03,0.01,0.01,64.56
425,0.4,0.0,0,0.01,0.01,64.79
426,0.37,0,0.02,0.01,0.01,59.45
427,0.41,0.04,0,0.01,0.01,65.02
428,0.39,0,0.02,0.01,0.01,60.72
429,0.35,0,0.04,0.01,0.01,52.86
430,0.43,0.08,0,0.02,0.01,62.81
431,0.4,0,0.03,0.02,0.01,57.84
432,0.44,0.04,0,0.02,0.01,62.25
433,0.48,0.03,0,0.02,0.01,65.53
434,0.51,0.03,0,0.02,0.01,67.92
435,0.49,0,0.01,0.02,0.01,65.45
436,0.48,0,0.01,0.02,0.01,62.87
437,0.49,0.01,0,0.02,0.01,64.37
438,0.48,0,0.01,0.02,0.01,62.21
439,0.48,0,0.0,0.01,0.01,61.91
440,0.49,0.02,0,0.01,0.01,63.74
441,0.53,0.04,0,0.02,0.01,67.98
442,0.5,0,0.03,0.01,0.01,61.89
443,0.49,0,0.01,0.01,0.01,60.24
444,0.47,0,0.02,0.01,0.01,55.66
445,0.47,0,0.0,0.01,0.01,55.22
446,0.43,0,0.03,0.01,0.01,49.27
447,0.41,0,0.02,0.01,0.01,45.63
448,0.45,0.04,0,0.01,0.01,52.83
449,0.42,0,0.03,0.01,0.01,48.04
450,0.39,0,0.04,0.01,0.01,43.08
451,0.42,0.03,0,0.01,0.01,47.91
452,0.41,0,0.0,0.01,0.01,47.22
453,0.4,0,0.01,0.01,0.01,45.15
454,0.4,0.0,0,0.01,0.01,45.68
455,0.42,0.02,0,0.01,0.01,49.63
456,0.4,0,0.02,0.01,0.01,45.75
457,0.4,0.0,0,0.01,0.01,46.51
458,0.43,0.03,0,0.01,0.01,52.26
459,0.46,0.03,0,0.01,0.01,56.47
460,0.45,0,0.01,0.01,0.01,54.28
461,0.43,0,0.02,0.01,0.01,50.41
462,0.43,0,0.0,0.01,0.01,50.27
463,0.45,0.02,0,0.01,0.01,53.56
464,0.43,0,0.02,0.01,0.01,50.15
465,0.44,0.01,0,0.01,0.01,51.65
466,0.44,0.0,0,0.01,0.01,52.02
467,0.46,0.02,0,0.01,0.01,56.34
468,0.47,0.01,0,0.01,0.01,58.06
469,0.46,0,0.02,0.01,0.01,54.42
470,0.46,0.01,0,0.01,0.01,55.71
471,0.44,0,0.02,0.01,0.01,51.02
472,0.45,0.01,0,0.01,0.01,52.24
473,0.46,0.01,0,0.01,0.01,54.45
474,0.41,0,0.05,0.01,0.01,43.0
475,0.46,0.05,0,0.01,0.01,53.64
476,0.43,0,0.03,0.01,0.01,48.74
477,0.43,0,0.0,0.01,0.01,47.94
478,0.42,0,0.0,0.01,0.01,47.29
479,0.43,0.0,0,0.01,0.01,48.26
480,0.42,0,0.0,0.01,0.01,47.25
481,0.42,0,0.0,0.01,0.01,46.39
482,0.4,0,0.02,0.01,0.01,42.94
483,0.43,0.03,0,0.01,0.01,49.12
484,0.43,0.0,0,0.01,0.01,49.18
485,0.45,0.02,0,0.01,0.01,54.7
486,0.46,0.01,0,0.01,0.01,56.67
487,0.48,0.01,0,0.01,0.01,59.21
488,0.5,0.02,0,0.01,0.01,63.64
489,0.46,0,0.04,0.01,0.01,53.99
490,0.49,0.02,0,0.01,0.01,58.33
491,0.48,0,0.0,0.01,0.01,57.19
492,0.49,0.0,0,0.01,0.01,57.96
493,0.49,0.0,0,0.01,0.01,58.12
494,0.48,0,0.01,0.01,0.01,56.02
495,0.48,0,0.0,0.01,0.01,55.56
496,0.48,0,0.0,0.01,0.01,55.01
497,0.48,0,0.0,0.01,0.01,54.88
498,0.48,0.01,0,0.01,0.01,56.67
499,0.46,0,0.02,0.01,0.01,48.79
500,0.46,0.0,0,0.01,0.01,50.15
501,0.46,0,0.0,0.01,0.01,49.52
502,0.45,0,0.01,0.01,0.01,47.63
503,0.47,0.02,0,0.01,0.01,53.17
504,0.46,0,0.01,0.01,0.01,48.56
505,0.49,0.03,0,0.01,0.01,58.09
506,0.5,0.01,0,0.01,0.01,59.84
507,0.5,0.0,0,0.01,0.0,60.1
508,0.5,0,0.0,0.01,0.0,58.36
509,0.51,0.01,0,0.01,0.0,61.4
510,0.55,0.05,0,0.01,0.0,70.56
511,0.58,0.03,0,0.01,0.0,74.76
512,0.57,0,0.02,0.01,0.0,69.11
513,0.54,0,0.03,0.01,0.01,61.1
514,0.57,0.03,0,0.01,0.01,66.62
515,0.57,0,0.01,0.01,0.01,64.95
516,0.58,0.01,0,0.01,0.01,66.05
517,0.57,0,0.01,0.01,0.01,63.44
518,0.53,0,0.03,0.01,0.01,54.14
519,0.52,0,0.01,0.01,0.01,50.96
520,0.49,0,0.03,0.01,0.01,44.2
521,0.49,0.01,0,0.01,0.01,45.71
522,0.54,0.04,0,0.01,0.01,54.39
523,0.53,0,0.01,0.01,0.01,52.41
524,0.5,0,0.03,0.01,0.01,46.12
525,0.5,0.01,0,0.01,0.01,47.6
526,0.5,0,0.0,0.01,0.01,47.13
527,0.52,0.02,0,0.01,0.01,51.99
528,0.51,0,0.01,0.01,0.01,50.31
529,0.51,0,0.0,0.01,0.01,50.3
530,0.5,0,0.02,0.01,0.01,46.68
531,0.5,0,0.0,0.01,0.01,45.77
532,0.48,0,0.01,0.01,0.01,42.83
533,0.48,0,0.01,0.01,0.01,41.24
534,0.45,0,0.03,0.01,0.01,35.65
535,0.44,0,0.01,0.0,0.01,34.52
536,0.44,0.0,0,0.0,0.01,34.61
537,0.45,0.01,0,0.0,0.01,36.74
538,0.43,0,0.02,0.0,0.01,33.21
539,0.47,0.04,0,0.01,0.01,45.01
540,0.47,0.01,0,0.01,0.01,46.55
541,0.46,0,0.01,0.01,0.01,43.95
542,0.51,0.05,0,0.01,0.01,55.88
543,0.5,0,0.01,0.01,0.01,52.57
544,0.51,0.01,0,0.01,0.01,54.64
545,0.57,0.07,0,0.01,0.01,65.97
546,0.56,0,0.02,0.01,0.01,61.87
547,0.59,0.03,0,0.01,0.01,66.52
548,0.64,0.05,0,0.02,0.01,71.67
549,0.68,0.04,0,0.02,0.01,75.03
550,0.69,0.02,0,0.02,0.01,76.45
551,0.66,0,0.03,0.02,0.01,68.48
552,0.65,0,0.01,0.02,0.01,66.32
553,0.83,0.18,0,0.03,0.01,79.09
554,0.84,0.01,0,0.03,0.01,79.75
555,0.93,0.08,0,0.03,0.01,82.99
556,0.89,0,0.03,0.03,0.01,77.83
557,0.94,0.05,0,0.03,0.01,79.93
558,0.99,0.05,0,0.03,0.01,81.8
559,1.12,0.12,0,0.04,0.01,85.49
560,1.19,0.07,0,0.04,0.01,87.13
561,1.24,0.06,0,0.04,0.01,88.23
562,1.34,0.09,0,0.04,0.01,89.78
563,1.31,0,0.02,0.04,0.01,86.96
564,1.12,0,0.2,0.04,0.02,65.95
565,1.08,0,0.03,0.04,0.02,63.05
566,1.2,0.12,0,0.04,0.02,68.18
567,1.29,0.09,0,0.04,0.02,71.37
568,1.17,0,0.12,0.04,0.03,62.47
569,1.01,0,0.16,0.04,0.03,52.72
570,1.02,0.01,0,0.04,0.03,53.1
571,0.96,0,0.06,0.03,0.03,49.71
572,1.02,0.06,0,0.04,0.03,53.13
573,0.91,0,0.11,0.03,0.04,47.22
574,0.88,0,0.03,0.03,0.04,45.54
575,1.08,0.2,0,0.04,0.03,55.61
576,1.13,0.05,0,0.04,0.03,57.63
577,1.19,0.06,0,0.04,0.03,59.98
578,1.15,0,0.04,0.04,0.03,57.75
579,1.06,0,0.09,0.04,0.03,52.73
