date,close,gain,loss,avg_gain,avg_loss,rsi
375,0.08,0,0.0,0.0,0.0,51.87
376,0.08,0.0,0,0.0,0.0,53.62
377,0.08,0,0.0,0.0,0.0,53.57
378,0.07,0,0.01,0.0,0.0,48.41
379,0.08,0.01,0,0.0,0.0,51.65
380,0.08,0.0,0,0.0,0.0,53.27
381,0.08,0,0.0,0.0,0.0,50.88
382,0.07,0,0.01,0.0,0.0,46.51
383,0.06,0,0.01,0.0,0.0,42.75
384,0.07,0.0,0,0.0,0.0,45.25
385,0.07,0,0.0,0.0,0.0,44.38
386,0.07,0,0.0,0.0,0.0,44.18
387,0.06,0,0.0,0.0,0.0,41.79
388,0.06,0,0.0,0.0,0.0,39.44
389,0.06,0.01,0,0.0,0.0,44.05
390,0.07,0.0,0,0.0,0.0,47.03
391,0.06,0,0.01,0.0,0.0,43.85
392,0.06,0,0.0,0.0,0.0,43.65
393,0.06,0.0,0,0.0,0.0,43.7
394,0.06,0,0.0,0.0,0.0,42.63
395,0.06,0,0.0,0.0,0.0,41.82
396,0.06,0.0,0,0.0,0.0,43.63
397,0.06,0,0.0,0.0,0.0,42.47
398,0.06,0,0.0,0.0,0.0,41.0
399,0.06,0.0,0,0.0,0.0,43.66
400,0.07,0.01,0,0.0,0.0,52.09
401,0.08,0.01,0,0.0,0.0,59.12
402,0.07,0,0.0,0.0,0.0,55.69
403,0.09,0.01,0,0.0,0.0,63.61
404,0.09,0.01,0,0.0,0.0,66.86
405,0.08,0,0.01,0.0,0.0,59.23
406,0.08,0,0.0,0.0,0.0,57.34
407,0.09,0.01,0,0.0,0.0,61.55
408,0.1,0.01,0,0.0,0.0,66.96
409,0.1,0.0,0,0.0,0.0,67.76
410,0.11,0.0,0,0.0,0.0,69.46
411,0.09,0,0.01,0.0,0.0,57.74
412,0.09,0,0.0,0.0,0.0,54.96
413,0.09,0,0.0,0.0,0.0,52.7
414,0.08,0,0.01,0.0,0.0,49.01
415,0.09,0.01,0,0.0,0.0,52.44
416,0.08,0,0.0,0.0,0.0,49.37
417,0.08,0,0.0,0.0,0.0,46.38
418,0.07,0,0.0,0.0,0.0,44.5
419,0.08,0.01,0,0.0,0.0,49.1
420,0.09,0.02,0,0.0,0.0,58.19
421,0.11,0.01,0,0.0,0.0,64.61
422,0.11,0,0.0,0.0,0.0,61.53
423,0.12,0.01,0,0.0,0.0,66.67
424,0.12,0.0,0,0.0,0.0,66.99
425,0.1,0,0.02,0.0,0.0,53.42
426,0.09,0,0.01,0.0,0.0,48.61
427,0.07,0,0.01,0.0,0.0,43.41
428,0.07,0,0.0,0.0,0.0,43.34
429,0.07,0,0.01,0.0,0.0,40.76
430,0.06,0,0.01,0.0,0.0,37.47
431,0.04,0,0.02,0.0,0.01,31.85
432,0.05,0.01,0,0.0,0.01,36.04
433,0.04,0,0.01,0.0,0.01,33.5
434,0.04,0,0.0,0.0,0.01,32.27
435,0.04,0.0,0,0.0,0.01,32.73
436,0.04,0,0.0,0.0,0.0,32.7
437,0.04,0.0,0,0.0,0.0,33.84
438,0.04,0.0,0,0.0,0.0,34.76
439,0.04,0.0,0,0.0,0.0,37.05
440,0.04,0.0,0,0.0,0.0,37.94
441,0.04,0,0.0,0.0,0.0,37.58
442,0.04,0,0.0,0.0,0.0,37.58
