date,close,gain,loss,avg_gain,avg_loss,rsi
53,0.0003926354549370946,0,0.0,0.0,0.0,38.29
54,0.0004039842261647807,0.0,0,0.0,0.0,41.61
55,0.0004085941414156425,0.0,0,0.0,0.0,42.95
56,0.0003794555210667089,0,0.0,0.0,0.0,37.14
57,0.0003808241190908783,0.0,0,0.0,0.0,37.57
58,0.00040341569898998906,0.0,0,0.0,0.0,44.3
59,0.00039481841623505447,0,0.0,0.0,0.0,42.43
60,0.00039588176257712645,0.0,0,0.0,0.0,42.75
61,0.0004166267085603521,0.0,0,0.0,0.0,48.78
62,0.0004047801491309495,0,0.0,0.0,0.0,45.81
63,0.000401680991414409,0,0.0,0.0,0.0,45.04
64,0.0003972462856867853,0,0.0,0.0,0.0,43.9
65,0.0004107224674134417,0.0,0,0.0,0.0,48.19
66,0.0004368732005848787,0.0,0,0.0,0.0,55.33
67,0.00042286559256646554,0,0.0,0.0,0.0,51.26
68,0.0004385294975209398,0.0,0,0.0,0.0,55.23
69,0.0004535806115328774,0.0,0,0.0,0.0,58.71
70,0.00045449203510957646,0.0,0,0.0,0.0,58.92
71,0.00042931815416546776,0,0.0,0.0,0.0,51.23
72,0.00042488081929647684,0,0.0,0.0,0.0,49.99
73,0.00042273759084674595,0,0.0,0.0,0.0,49.37
74,0.00042376934240336543,0.0,0,0.0,0.0,49.7
75,0.00043029648619605015,0.0,0,0.0,0.0,51.8
76,0.00046133545848886607,0.0,0,0.0,0.0,60.29
77,0.0005077445071350028,0.0,0,0.0,0.0,69.06
78,0.0005162313970839558,0.0,0,0.0,0.0,70.35
79,0.0005854703313337566,0.0,0,0.0,0.0,78.3
80,0.0005873059880092597,0.0,0,0.0,0.0,78.47
81,0.0006279744357887148,0.0,0,0.0,0.0,81.77
82,0.0006117327430122367,0,0.0,0.0,0.0,76.71
83,0.0006588022166248008,0.0,0,0.0,0.0,80.48
84,0.0006667810853574493,0.0,0,0.0,0.0,81.04
85,0.0006261632461940677,0,0.0,0.0,0.0,70.02
86,0.0006102087497491794,0,0.0,0.0,0.0,66.21
87,0.0005839855191556765,0,0.0,0.0,0.0,60.39
88,0.0005962141657556552,0.0,0,0.0,0.0,62.07
89,0.0005846388074016244,0,0.0,0.0,0.0,59.51
90,0.0005935133155608127,0.0,0,0.0,0.0,60.84
91,0.0005646748026996426,0,0.0,0.0,0.0,54.55
92,0.0005426125297355805,0,0.0,0.0,0.0,50.26
93,0.0005188992795541585,0,0.0,0.0,0.0,46.08
94,0.0004951449203602872,0,0.0,0.0,0.0,42.28
95,0.00047912905329158963,0,0.0,0.0,0.0,39.89
96,0.00045151589102187476,0,0.0,0.0,0.0,36.1
97,0.00045661118451041595,0.0,0,0.0,0.0,37.28
98,0.0004256350907059841,0,0.0,0.0,0.0,33.25
99,0.0004208611984182233,0,0.0,0.0,0.0,32.67
100,0.00041502665282932313,0,0.0,0.0,0.0,31.92
101,0.0004211105191462903,0.0,0,0.0,0.0,33.62
