date,close,gain,loss,avg_gain,avg_loss,rsi
48,2543.0501906143563,149.3,0,39.19,15.52,71.64
49,2545.8419198088727,2.79,0,36.59,14.41,71.75
50,2434.3544403212927,0,111.49,33.98,21.34,61.42
51,2221.5835351590013,0,212.77,31.55,35.02,47.4
52,2345.088762107927,123.51,0,38.12,32.52,53.97
53,2546.8917476141146,201.8,0,49.81,30.19,62.26
54,2475.3441724531863,0,71.55,46.25,33.15,58.25
55,2447.416393527654,0,27.93,42.95,32.77,56.72
56,2635.3549875591307,187.94,0,53.31,30.43,63.66
57,2625.8841020554273,0,9.47,49.5,28.94,63.11
58,2478.8326346833996,0,147.05,45.96,37.37,55.15
59,2532.809916862266,53.98,0,46.54,34.7,57.28
60,2526.0067387044082,0,6.8,43.21,32.71,56.92
61,2400.2301807665817,0,125.78,40.13,39.36,50.48
62,2470.476880219964,70.25,0,42.28,36.55,53.63
63,2489.5377709529525,19.06,0,40.62,33.94,54.48
64,2517.3300192628226,27.79,0,39.7,31.51,55.75
65,2434.734107188199,0,82.6,36.87,35.16,51.18
66,2288.9936912157036,0,145.74,34.23,43.06,44.29
67,2364.8176100845117,75.82,0,37.2,39.98,48.2
68,2280.348313290487,0,84.47,34.55,43.16,44.46
69,2204.6797737242255,0,75.67,32.08,45.48,41.36
70,2200.258580458739,0,4.42,29.79,42.55,41.18
71,2329.2748985745898,129.02,0,36.88,39.51,48.27
72,2353.6011855178895,24.33,0,35.98,36.69,49.51
73,2365.533658828386,11.93,0,34.26,34.07,50.14
74,2359.7742921387376,0,5.76,31.81,32.05,49.82
75,2323.9790053604656,0,35.8,29.54,32.31,47.76
76,2167.620072551033,0,156.36,27.43,41.17,39.98
77,1969.4944720182125,0,198.13,25.47,52.39,32.72
78,1937.1158082377694,0,32.38,23.65,50.96,31.7
79,1708.0284798068346,0,229.09,21.96,63.68,25.65
80,1702.6899442820488,0,5.34,20.39,59.51,25.52
81,1592.4215111464428,0,110.27,18.94,63.14,23.07
82,1634.7007928264463,42.28,0,20.6,58.63,26.01
83,1517.9062467689255,0,116.79,19.13,62.78,23.36
84,1499.7426021224314,0,18.16,17.77,59.6,22.97
85,1597.0276219151779,97.29,0,23.45,55.34,29.76
86,1638.7834497801623,41.76,0,24.75,51.39,32.51
87,1712.3712270225385,73.59,0,28.24,47.72,37.18
88,1677.249648593266,0,35.12,26.23,46.82,35.9
89,1710.4577857984007,33.21,0,26.72,43.47,38.07
90,1684.8821648678545,0,25.58,24.81,42.19,37.03
91,1770.9307998499664,86.05,0,29.19,39.18,42.69
92,1842.9356957298944,72.0,0,32.25,36.38,46.99
93,1927.1562698240903,84.22,0,35.96,33.78,51.56
94,2019.6107419871341,92.45,0,39.99,31.37,56.04
95,2087.120355424194,67.51,0,41.96,29.13,59.02
96,2214.7614732602015,127.64,0,48.08,27.05,64.0
97,2190.047098982501,0,24.71,44.65,26.88,62.42
98,2349.430349695415,159.38,0,52.84,24.96,67.92
99,2376.0802938318584,26.65,0,50.97,23.18,68.74
100,2409.4838082874717,33.4,0,49.72,21.52,69.79
101,2393.7182608956664,0,15.77,46.16,21.11,68.62
