date,close,gain,loss,avg_gain,avg_loss,rsi
1,85.92456080725348,0,0,0,0,0
2,83.94315035117447,0,1.9814104560790184,0,0,0
3,79.01700576170883,0,4.926144589465636,0,0,0
4,76.46501495188468,0,2.5519908098241473,0,0,0
5,69.21942671810038,0,7.245588233784304,0,0,0
6,65.42387890665096,0,3.795547811449424,0,0,0
7,66.98843071083745,1.5645518041864932,0,0,0,0
8,71.99976251098273,5.011331800145285,0,0,0,0
9,72.1361606642096,0.13639815322686388,0,0,0,0
10,72.06935652143964,0,0.0668041427699535,0,0,0
11,74.56262381980122,2.493267298361573,0,0,0,0
12,72.13742519015527,0,2.425198629645948,0,0,0
13,74.92325386788549,2.7858286777302226,0,0,0,0
14,74.30107074283161,0,0.6221831250538798,0,0,0
15,74.00481738614377,0,0.3,0.86,1.71,33.4
16,70.00391293929235,0,4.0,0.8,1.87,29.82
17,70.63359067429852,0.63,0,0.78,1.74,31.07
18,64.64910143370764,0,5.98,0.73,2.04,26.28
19,62.649923927580886,0,2.0,0.68,2.04,24.89
20,67.21107770948011,4.56,0,0.95,1.89,33.49
21,59.68173066184844,0,7.53,0.89,2.3,27.83
22,52.64162928429837,0,7.04,0.82,2.63,23.78
23,47.95323122898094,0,4.69,0.76,2.78,21.53
24,45.4179250290994,0,2.54,0.71,2.76,20.41
25,45.73971225861641,0.32,0,0.68,2.57,20.97
26,52.51318830910554,6.77,0,1.12,2.38,31.9
27,55.36307265812608,2.85,0,1.24,2.21,35.92
28,58.83936250213288,3.48,0,1.4,2.05,40.52
29,66.46808057023787,7.63,0,1.84,1.91,49.16
30,63.48330193701942,0,2.98,1.71,1.98,46.32
31,73.08488780038181,9.6,0,2.28,1.84,55.26
32,73.98223066785171,0.9,0,2.18,1.71,56.0
33,82.07086905198098,8.09,0,2.6,1.59,62.07
34,77.08132223199556,0,4.99,2.41,1.83,56.86
35,60.10121294109904,0,16.98,2.24,2.91,43.48
36,51.03445977689018,0,9.07,2.08,3.35,38.3
37,49.920271795216735,0,1.11,1.93,3.19,37.71
38,45.212984377587134,0,4.71,1.79,3.3,35.22
39,44.592037031006555,0,0.62,1.67,3.11,34.89
40,49.01947866851079,4.43,0,1.86,2.89,39.23
41,47.93389623663378,0,1.09,1.73,2.76,38.55
42,47.59976273417653,0,0.33,1.61,2.59,38.33
43,47.55893780529292,0,0.04,1.49,2.4,38.3
44,47.991856956879815,0.43,0,1.42,2.23,38.82
45,47.90931516150329,0,0.08,1.32,2.08,38.76
46,51.6747841503906,3.77,0,1.49,1.93,43.57
47,46.98794560202473,0,4.69,1.38,2.13,39.42
48,46.93988520063094,0,0.05,1.29,1.98,39.37
49,48.62638148896703,1.69,0,1.31,1.84,41.69
50,48.61240566572913,0,0.01,1.22,1.71,41.68
51,48.80829309423796,0.2,0,1.15,1.59,41.98
